date,T1_equity,T2_equity,T1_pos,T2_pos
2025-10-27,1.7508556496796999,1.222679644900546,0.6,0.0
2025-10-28,1.7475206865374528,1.222679644900546,0.6,0.0
2025-10-29,1.7443751493016855,1.222679644900546,0.0,0.0
2025-10-30,1.7443751493016855,1.222679644900546,0.0,0.0
2025-10-31,1.7741148631780532,1.222679644900546,-0.6,0.0
2025-11-03,1.7543487901790404,1.222679644900546,-0.6,0.0
2025-11-04,1.8315602646238496,1.222679644900546,-1.0,0.0
2025-11-05,1.8180380528941928,1.222679644900546,-1.0,0.0
2025-11-06,1.8125839387355103,1.222679644900546,0.0,0.0
2025-11-07,1.8125839387355103,1.222679644900546,0.0,0.0
2025-11-10,1.8125839387355103,1.222679644900546,0.0,0.0
2025-11-11,1.8125839387355103,1.222679644900546,0.0,0.0
2025-11-12,1.8125839387355103,1.222679644900546,0.0,0.0
2025-11-13,1.8125839387355103,1.222679644900546,0.0,0.0
2025-11-14,1.8125839387355103,1.222679644900546,0.0,0.0
2025-11-17,1.9698139762930034,1.222679644900546,1.0,0.0
2025-11-18,1.9350525531819502,1.222679644900546,1.0,0.0
2025-11-19,2.0546484017425968,1.222679644900546,1.0,0.0
2025-11-20,2.0480271782928723,1.222679644900546,1.0,0.0
2025-11-21,2.0418830967579935,1.222679644900546,0.0,0.0
2025-11-24,2.0418830967579935,1.222679644900546,0.0,0.0
2025-11-25,2.073354635512189,1.222679644900546,0.3,0.0
2025-11-26,2.0794834196548977,1.222679644900546,0.3,0.0
2025-11-27,2.0776118845772085,1.222679644900546,0.0,0.0
2025-11-28,2.0776118845772085,1.222679644900546,0.0,0.0
2025-12-01,2.0776118845772085,1.222679644900546,0.0,0.0
2025-12-02,2.0776118845772085,1.222679644900546,0.0,0.0
2025-12-03,2.0776118845772085,1.222679644900546,0.0,0.0
2025-12-04,2.0776118845772085,1.222679644900546,0.0,0.0
2025-12-05,2.0776118845772085,1.222679644900546,0.0,0.0
2025-12-08,2.0776118845772085,1.222679644900546,0.0,0.0
2025-12-09,2.0776118845772085,1.222679644900546,0.0,0.0
2025-12-10,2.0776118845772085,1.222679644900546,0.0,0.0
2025-12-11,2.0776118845772085,1.222679644900546,0.0,0.0
2025-12-12,2.0776118845772085,1.222679644900546,0.0,0.0
2025-12-15,2.0776118845772085,1.222679644900546,0.0,0.0
2025-12-16,2.0776118845772085,1.222679644900546,0.0,0.0
2025-12-17,2.2370097379325147,1.222679644900546,1.0,0.0
2025-12-18,2.1863464719104746,1.222679644900546,1.0,0.0
2025-12-19,2.1797874324947433,1.222679644900546,0.0,0.0
2025-12-22,2.1797874324947433,1.222679644900546,0.0,0.0
2025-12-23,2.244241829697396,1.222679644900546,0.6,0.0
2025-12-24,2.2930199671723743,1.222679644900546,0.6,0.0
2025-12-25,2.2797825202804236,1.222679644900546,0.6,0.0
2025-12-26,2.3573010321422903,1.222679644900546,0.6,0.0
2025-12-29,2.2917859075601332,1.222679644900546,0.3,0.0
2025-12-30,2.2897233002433293,1.222679644900546,0.0,0.0
2025-12-31,2.2897233002433293,1.222679644900546,0.0,0.0
2026-01-05,2.3653875626446834,1.222679644900546,0.5,0.0
2026-01-06,2.4378159554691625,1.222679644900546,0.5,0.0
2026-01-07,2.4763431323788536,1.222679644900546,0.5,0.0
2026-01-08,2.4998361979355046,1.222679644900546,0.5,0.0
2026-01-09,2.4960864436386014,1.222679644900546,0.0,0.0
2026-01-12,2.6023358038894453,1.222679644900546,0.5,0.0
2026-01-13,2.6933825390505137,1.222679644900546,0.5,0.0
2026-01-14,2.652735012410154,1.222679644900546,0.5,0.0
2026-01-15,2.648755909891539,1.222679644900546,0.0,0.0
2026-01-16,2.7828841900272963,1.222679644900546,-0.5,0.0
2026-01-19,2.7727957589690577,1.222679644900546,-0.5,0.0
2026-01-20,2.7686365653306044,1.222679644900546,0.0,0.0
2026-01-21,2.7686365653306044,1.222679644900546,0.0,0.0
2026-01-22,2.7686365653306044,1.222679644900546,0.0,0.0
2026-01-23,2.8288401885155006,1.222679644900546,0.3,0.0
2026-01-26,2.7547841694772366,1.222679644900546,0.3,0.0
2026-01-27,2.8242190963950113,1.222679644900546,0.3,0.0
2026-01-28,2.761381794005287,1.222679644900546,0.3,0.0
2026-01-29,2.758896550390682,1.222679644900546,0.0,0.0
2026-01-30,2.758896550390682,1.222679644900546,0.0,0.0
2026-02-02,2.758896550390682,1.222679644900546,0.0,0.0
2026-02-03,2.8542789617506568,1.222679644900546,0.3,0.0
2026-02-04,2.8491909830477384,1.222679644900546,0.3,0.0
2026-02-05,2.8466267111629953,1.222679644900546,0.0,0.0
2026-02-06,2.8466267111629953,1.222679644900546,0.0,0.0
2026-02-09,2.8466267111629953,1.222679644900546,0.0,0.0
2026-02-10,2.8466267111629953,1.222679644900546,0.0,0.0
2026-02-11,2.8466267111629953,1.222679644900546,0.0,0.0
2026-02-12,2.8466267111629953,1.222679644900546,0.0,0.0
2026-02-13,2.8466267111629953,1.222679644900546,0.0,0.0
2026-02-24,2.8466267111629953,1.222679644900546,0.0,0.0
2026-02-25,2.8466267111629953,1.222679644900546,0.0,0.0
2026-02-26,2.8466267111629953,1.222679644900546,0.0,0.0
2026-02-27,2.8466267111629953,1.222679644900546,0.0,0.0
2026-03-02,2.8466267111629953,1.222679644900546,0.0,0.0
2026-03-03,2.8466267111629953,1.222679644900546,0.0,0.0
2026-03-04,2.8466267111629953,1.222679644900546,0.0,0.0
2026-03-05,2.8466267111629953,1.222679644900546,0.0,0.0
2026-03-06,2.8466267111629953,1.222679644900546,0.0,0.0
2026-03-09,2.8466267111629953,1.222679644900546,0.0,0.0
2026-03-10,2.8466267111629953,1.222679644900546,0.0,0.0
2026-03-11,2.8466267111629953,1.222679644900546,0.0,0.0
2026-03-12,2.860166548636422,1.222679644900546,0.5,0.0
2026-03-13,2.815527689901811,1.222679644900546,0.5,0.0
2026-03-16,2.8853234512835173,1.222679644900546,0.5,0.0
2026-03-17,2.846459615797616,1.222679644900546,0.5,0.0
2026-03-18,2.8421899263739197,1.222679644900546,0.0,0.0
2026-03-19,2.8421899263739197,1.222679644900546,0.0,0.0
2026-03-20,2.8504833010468804,1.222679644900546,0.5,0.0
2026-03-23,2.9018023038948675,1.222679644900546,0.5,0.0
2026-03-24,2.939768718901543,1.222679644900546,0.5,0.0
2026-03-25,2.999163810711441,1.222679644900546,0.5,0.0
2026-03-26,2.981069308082714,1.222679644900546,0.5,0.0
2026-03-27,3.0876444322011927,1.222679644900546,0.5,0.0
2026-03-30,3.1167904464923346,1.222679644900546,0.5,0.0
2026-03-31,2.9858496521839224,1.222679644900546,0.5,0.0
2026-04-01,2.9921495670225764,1.222679644900546,0.3,0.0
2026-04-02,2.995092293869478,1.222679644900546,0.3,0.0
2026-04-03,2.9923967108049956,1.222679644900546,0.0,0.0
2026-04-07,3.0067639683080594,1.222679644900546,0.3,0.0
2026-04-08,2.9998106163485256,1.222679644900546,0.3,0.0
2026-04-09,2.997110786793812,1.222679644900546,0.0,0.0
2026-04-10,3.018068624605847,1.222679644900546,0.3,0.0
2026-04-13,3.0691996095531673,1.222679644900546,0.3,0.0
2026-04-14,3.0710798399446055,1.222679644900546,0.3,0.0
2026-04-15,3.0683158680886553,1.222679644900546,0.0,0.0
2026-04-16,3.0683158680886553,1.222679644900546,0.0,0.0
2026-04-17,3.0683158680886553,1.222679644900546,0.0,0.0
2026-04-20,3.0683158680886553,1.222679644900546,0.0,0.0
2026-04-21,3.0683158680886553,1.222679644900546,0.0,0.0
2026-04-22,3.0683158680886553,1.222679644900546,0.0,0.0
2026-04-23,3.0683158680886553,1.222679644900546,0.0,0.0
2026-04-24,3.0683158680886553,1.222679644900546,0.0,0.0
2026-04-27,3.0903197805011913,1.222679644900546,0.6,0.0
2026-04-28,3.070397692416879,1.222679644900546,0.6,0.0
2026-04-29,3.1571302561786605,1.222679644900546,1.0,0.0
2026-04-30,3.2464117295968085,1.222679644900546,1.0,0.0
2026-05-06,3.423601115303594,1.222679644900546,1.0,0.0
2026-05-07,3.4177634805031767,1.222679644900546,1.0,0.0
2026-05-08,3.407510190061667,1.222679644900546,0.0,0.0
2026-05-11,3.5439478966095206,1.222679644900546,1.0,0.0
2026-05-12,3.5480965040389725,1.222679644900546,1.0,0.0
2026-05-13,3.5374522145268554,1.222679644900546,0.0,0.0
2026-05-14,3.5374522145268554,1.222679644900546,0.0,0.0
2026-05-15,3.5374522145268554,1.222679644900546,0.0,0.0
2026-05-18,3.5374522145268554,1.222679644900546,0.0,0.0
2026-05-19,3.5374522145268554,1.222679644900546,0.0,0.0
2026-05-20,3.5374522145268554,1.222679644900546,0.0,0.0
2026-05-21,3.5374522145268554,1.222679644900546,0.0,0.0
2026-05-22,3.6130676457827824,1.222679644900546,0.6,0.0
2026-05-25,3.574754947554705,1.222679644900546,0.6,0.0
2026-05-26,3.568320388649106,1.222679644900546,0.0,0.0
2026-05-27,3.568320388649106,1.222679644900546,0.0,0.0
2026-05-28,3.568320388649106,1.222679644900546,0.0,0.0
2026-05-29,3.568320388649106,1.222679644900546,0.0,0.0
2026-06-01,3.568320388649106,1.222679644900546,0.0,0.0
2026-06-02,3.568320388649106,1.222679644900546,0.0,0.0
2026-06-03,3.568320388649106,1.222679644900546,0.0,0.0
2026-06-04,3.568320388649106,1.222679644900546,0.0,0.0
2026-06-05,3.568320388649106,1.222679644900546,0.0,0.0
2026-06-08,3.568320388649106,1.222679644900546,0.0,0.0
2026-06-09,3.568320388649106,1.222679644900546,0.0,0.0
2026-06-10,3.568320388649106,1.222679644900546,0.0,0.0
2026-06-11,3.568320388649106,1.222679644900546,0.0,0.0
2026-06-12,3.568320388649106,1.222679644900546,0.0,0.0
2026-06-15,3.568320388649106,1.222679644900546,0.0,0.0
2026-06-16,3.568320388649106,1.222679644900546,0.0,0.0
2026-06-17,3.568320388649106,1.222679644900546,0.0,0.0
2026-06-18,3.7825883416536805,1.222679644900546,-1.0,0.0
2026-06-22,3.7533646061792223,1.222679644900546,-1.0,0.0
2026-06-23,3.7421045123606844,1.222679644900546,0.0,0.0
2026-06-24,3.7421045123606844,1.222679644900546,0.0,0.0
2026-06-25,4.0045112558292075,1.222679644900546,-1.0,0.0
2026-06-26,4.020971060778916,1.222679644900546,-1.0,0.0
2026-06-29,4.008908147596579,1.222679644900546,0.0,0.0
2026-06-30,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-01,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-02,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-03,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-06,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-07,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-08,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-09,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-10,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-13,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-14,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-15,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-16,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-17,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-20,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-21,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-22,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-23,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-24,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-27,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-28,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-29,4.008908147596579,1.222679644900546,0.0,0.0
2026-07-30,4.112933215282064,1.222679644900546,-0.6,0.0
2026-07-31,4.1706647321277925,1.222679644900546,-0.6,0.0
2026-08-03,4.149956727795799,1.222679644900546,-0.6,0.0
2026-08-04,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-05,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-06,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-07,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-10,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-11,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-12,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-13,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-14,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-17,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-18,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-19,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-20,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-21,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-24,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-25,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-26,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-27,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-28,4.142486805685767,1.222679644900546,0.0,0.0
2026-08-31,4.142486805685767,1.222679644900546,0.0,0.0
2026-09-01,4.142486805685767,1.222679644900546,0.0,0.0
2026-09-02,4.142486805685767,1.222679644900546,0.0,0.0
2026-09-03,4.142486805685767,1.222679644900546,0.0,0.0
2026-09-04,4.142486805685767,1.222679644900546,0.0,0.0
2026-09-07,4.142486805685767,1.222679644900546,0.0,0.0
